id,query,reply,reply_sort,label,query_cut,reply_cut
66,这套房配套学区怎么样啊,板厂小学是一所二流一类小学，侧重于孩子的学习成绩，所以成绩相对来说好一些，上汇文中学的比例也是最高的，到达30%的比例，汇文中学又是北京市的重点中学，这个小学跟陪新小学差不多，也是注重学习成绩，过来板厂和陪新的，基本都是冲着汇文中学而来，即使没上了汇文，大部分去了广渠门中学，东城区重点，还有两所，50和109，仅次于广渠门，也是区重点，板厂对应中学就是这四所，都在方圆1.5公里以内,1,1,这 套房 配套 学区 怎么样 啊,板厂 小学 是 一所 二流 一类 小学 ， 侧重于 孩子 的 学习成绩 ， 所以 成绩 相对来说 好 一些 ， 上 汇文 中学 的 比例 也 是 最高 的 ， 到达 30% 的 比例 ， 汇文 中学 又 是 北京市 的 重点中学 ， 这个 小学 跟 陪 新 小学 差不多 ， 也 是 注重 学习成绩 ， 过来 板厂 和 陪 新 的 ， 基本 都 是 冲着 汇文 中学 而 来 ， 即使 没上 了 汇文 ， 大部分 去 了 广渠门 中学 ， 东城区 重点 ， 还有 两所 ， 50 和 109 ， 仅次于 广渠门 ， 也 是 区 重点 ， 板厂 对应 中学 就是 这 四所 ， 都 在 方圆 1.5 公里 以内
66,这套房配套学区怎么样啊,龙体片区整体比较均衡,2,0,这 套房 配套 学区 怎么样 啊,龙体 片区 整体 比较 均衡
66,这套房配套学区怎么样啊,没有坑,3,0,这 套房 配套 学区 怎么样 啊,没有 坑
66,这套房配套学区怎么样啊,嗯嗯，可以的，明天下午您几点能过来呀,4,0,这 套房 配套 学区 怎么样 啊,嗯 嗯 ， 可以 的 ， 明天 下午 您 几点 能 过来 呀
67,靠马路吗,不临马路,0,1,靠 马路 吗,不临 马路
67,靠马路吗,楼下就是花园,1,0,靠 马路 吗,楼下 就是 花园
67,靠马路吗,这套您看一下总高11楼的9楼,2,0,靠 马路 吗,这套 您 看 一下 总高 11 楼 的 9 楼
68,在小区的什么位置？,7楼,0,1,在 小区 的 什么 位置 ？,7 楼
68,在小区的什么位置？,这套房子在6栋，1层,1,1,在 小区 的 什么 位置 ？,这套 房子 在 6 栋 ， 1 层
68,在小区的什么位置？,房子比较新,2,0,在 小区 的 什么 位置 ？,房子 比较 新
69,在哪,咸阳的盘,0,0,在 哪,咸阳 的 盘
69,在哪,小区自带13.5万方的商业,1,0,在 哪,小区 自带 13.5 万方 的 商业
69,在哪,您想购置一套吗,2,0,在 哪,您 想 购置 一套 吗
70,这个户型的西南是不是比东南好点采光,这种两居近期成交没有465万的，您再确定一下是不是看错了(^^),0,0,这个 户型 的 西南 是不是 比 东南 好点 采光,这种 两居 近期 成交 没有 465 万 的 ， 您 再 确定 一下 是不是 看错 了 ( ^ ^ )
70,这个户型的西南是不是比东南好点采光,这套是顶层的，电梯到10层，然后走楼梯往上走一层。不满两年的公房,1,0,这个 户型 的 西南 是不是 比 东南 好点 采光,这套 是 顶层 的 ， 电梯 到 10 层 ， 然后 走 楼梯 往上走 一层 。 不满 两年 的 公房
70,这个户型的西南是不是比东南好点采光,不是电梯直达的那种，另外这个是半年以前的成交了，现在像这种楼的一居81平成交价格已经到466万了。是6月28日成交的。,2,0,这个 户型 的 西南 是不是 比 东南 好点 采光,不是 电梯 直达 的 那种 ， 另外 这个 是 半年 以前 的 成交 了 ， 现在 像 这种 楼 的 一居 81 平 成交 价格 已经 到 466 万 了 。 是 6 月 28 日 成交 的 。
70,这个户型的西南是不是比东南好点采光,现在的市场和之前的市场已经存在差距了，最主要的是楼层的限制因素。,3,0,这个 户型 的 西南 是不是 比 东南 好点 采光,现在 的 市场 和 之前 的 市场 已经 存在 差距 了 ， 最 主要 的 是 楼层 的 限制 因素 。
71,这套房源价格还有优惠空间么？,看中可谈,0,1,这 套房 源 价格 还有 优惠 空间 么 ？,看中 可谈
71,这套房源价格还有优惠空间么？,您付款如何？小区房子户型了解吗,1,0,这 套房 源 价格 还有 优惠 空间 么 ？,您 付款 如何 ？ 小区 房子 户型 了解 吗
71,这套房源价格还有优惠空间么？,您好,2,0,这 套房 源 价格 还有 优惠 空间 么 ？,您好
72,周边配套怎么样,链家NAME很高兴为你服务,0,0,周边 配套 怎么样,链家 NAME 很 高兴 为 你 服务
72,周边配套怎么样,周边配套成熟,1,1,周边 配套 怎么样,周边 配套 成熟
72,周边配套怎么样,深圳的物业公司,2,0,周边 配套 怎么样,深圳 的 物业公司
72,周边配套怎么样,彩生活,3,0,周边 配套 怎么样,彩 生活
72,周边配套怎么样,你之前有来这附近看过房子没,4,0,周边 配套 怎么样,你 之前 有来 这 附近 看过 房子 没
73,在哪里呢,绿地468三期的,0,1,在 哪里 呢,绿地 468 三期 的
73,在哪里呢,好的，我发个线上看房,1,0,在 哪里 呢,好 的 ， 我 发个 线 上 看房
73,在哪里呢,您到时有时间看房了提前给我说就行，我提前约业主,2,0,在 哪里 呢,您 到 时 有 时间 看房 了 提前 给 我 说 就 行 ， 我 提前 约 业主
74,这个约看,可以,0,1,这个 约 看,可以
74,这个约看,您几点过来,1,0,这个 约 看,您 几点 过来
74,这个约看,钥匙在我们店,2,0,这个 约 看,钥匙 在 我们 店
75,多久满呢,这套房子业主才交的契税,0,0,多久 满 呢,这套 房子 业主 才 交 的 契税
75,多久满呢,所以满两年还很早,1,1,多久 满 呢,所以 满 两年 还 很早
75,多久满呢,您考虑满两年的房子吗,2,0,多久 满 呢,您 考虑 满 两年 的 房子 吗
75,多久满呢,百悦城四期有快满两年的房子给您推荐两套吧,3,0,多久 满 呢,百悦城 四期 有 快 满 两年 的 房子 给 您 推荐 两套 吧
75,多久满呢,嗯嗯,4,0,多久 满 呢,嗯 嗯
76,您好，我正在看芍药居北里的房子,房子在卖的,0,0,您好 ， 我 正在 看 芍药居 北里 的 房子,房子 在 卖 的
76,您好，我正在看芍药居北里的房子,业主也诚心,1,0,您好 ， 我 正在 看 芍药居 北里 的 房子,业主 也 诚心
76,您好，我正在看芍药居北里的房子,您省去一部分钱了,2,0,您好 ， 我 正在 看 芍药居 北里 的 房子,您 省去 一部分 钱 了
76,您好，我正在看芍药居北里的房子,您说的这个价位确实有点低,3,0,您好 ， 我 正在 看 芍药居 北里 的 房子,您 说 的 这个 价位 确实 有点 低
76,您好，我正在看芍药居北里的房子,不过，您再给点价，可以约业主见面聊聊的,4,0,您好 ， 我 正在 看 芍药居 北里 的 房子,不过 ， 您 再 给 点价 ， 可以 约 业主 见面 聊聊 的
77,看看呢,好的呢，您说的哪套呢,0,0,看看 呢,好 的 呢 ， 您 说 的 哪套 呢
77,看看呢,好的,1,0,看看 呢,好 的
77,看看呢,您好,2,0,看看 呢,您好
78,最低多少钱啦,您好,0,0,最低 多少 钱 啦,您好
78,最低多少钱啦,基本上谈不了多少钱,1,1,最低 多少 钱 啦,基本上 谈 不了 多少 钱
78,最低多少钱啦,是的,2,0,最低 多少 钱 啦,是 的
79,这套房源价格还有优惠空间么？,您好,0,0,这 套房 源 价格 还有 优惠 空间 么 ？,您好
79,这套房源价格还有优惠空间么？,价格可以谈,1,1,这 套房 源 价格 还有 优惠 空间 么 ？,价格 可以 谈
79,这套房源价格还有优惠空间么？,您好，您之前咨询的艾维尼小城小区有新上房源，不知道您是否感兴趣？,2,0,这 套房 源 价格 还有 优惠 空间 么 ？,您好 ， 您 之前 咨询 的 艾维尼 小城 小区 有 新 上 房源 ， 不 知道 您 是否 感兴趣 ？
80,这是在什么地方,您好,0,0,这 是 在 什么 地方,您好
80,这是在什么地方,有什么可以帮您,1,0,这 是 在 什么 地方,有 什么 可以 帮 您
80,这是在什么地方,在么？,2,0,这 是 在 什么 地方,在 么 ？
81,可以去看吗,可以，我提前约下,0,1,可以 去 看 吗,可以 ， 我 提前 约 下
81,可以去看吗,您什么时候方便,1,1,可以 去 看 吗,您 什么 时候 方便
81,可以去看吗,您住哪里,2,0,可以 去 看 吗,您 住 哪里
82,中学呢,十五中,0,1,中学 呢,十五 中
82,中学呢,您明天有时间吗？,1,0,中学 呢,您 明天 有 时间 吗 ？
82,中学呢,我带您实地看看,2,0,中学 呢,我 带 您 实地 看看
83,想了解一下购房政策,我是置家地产淘金家园分行小蒋，很高兴为您提供服务，请问怎么称呼您？,0,0,想 了解 一下 购房 政策,我 是 置家 地产 淘金 家园 分行 小蒋 ， 很 高兴 为 您 提供 服务 ， 请问 怎么 称呼 您 ？
83,想了解一下购房政策,房子都没有看找业主谈，业主会觉得我故意压价，现在的业主都很精明的。,1,0,想 了解 一下 购房 政策,房子 都 没有 看 找 业主 谈 ， 业主 会 觉得 我 故意 压价 ， 现在 的 业主 都 很 精明 的 。
83,想了解一下购房政策,您如果有心的话，找个时间过来看一下房子，喜欢就谈，不喜欢管它卖多少钱，你说是吗？,2,0,想 了解 一下 购房 政策,您 如果 有心 的话 ， 找个 时间 过来 看 一下 房子 ， 喜欢 就 谈 ， 不 喜欢 管它 卖 多少 钱 ， 你 说 是 吗 ？
83,想了解一下购房政策,什么时候看过的？,3,0,想 了解 一下 购房 政策,什么 时候 看过 的 ？
83,想了解一下购房政策,请问您联系电话多少？到时候有什么情况回复您。,4,0,想 了解 一下 购房 政策,请问 您 联系电话 多少 ？ 到时候 有 什么 情况 回复 您 。
84,采光好吗？,采光没挡的,0,1,采光 好 吗 ？,采光 没挡 的
84,采光好吗？,你宏联来看过吗,1,0,采光 好 吗 ？,你宏联 来看 过 吗
84,采光好吗？,这个19楼的,2,0,采光 好 吗 ？,这个 19 楼 的
84,采光好吗？,还有个21楼,3,0,采光 好 吗 ？,还有 个 21 楼
84,采光好吗？,你这边方便留个电话加个微信嘛？,4,0,采光 好 吗 ？,你 这边 方便 留个 电话 加个 微信 嘛 ？
85,哦哦采光怎么样？,挺好的,0,1,哦 哦 采光 怎么样 ？,挺 好 的
85,哦哦采光怎么样？,周末方便不,1,0,哦 哦 采光 怎么样 ？,周末 方便 不
85,哦哦采光怎么样？,我周末联系你呢,2,0,哦 哦 采光 怎么样 ？,我 周末 联系 你 呢
85,哦哦采光怎么样？,???,3,0,哦 哦 采光 怎么样 ？,? ? ?
85,哦哦采光怎么样？,1楼怎么样,4,0,哦 哦 采光 怎么样 ？,1 楼 怎么样
86,这疫情能看？,对呀,0,1,这 疫情 能 看 ？,对 呀
86,这疫情能看？,😊要不之前的房子都是怎么卖的呀,1,0,这 疫情 能 看 ？,😊 要 不 之前 的 房子 都 是 怎么 卖 的 呀
86,这疫情能看？,您看这周末来看房吗？,2,1,这 疫情 能 看 ？,您 看 这 周末 来看 房 吗 ？
87,能配家具家电吗,1350的这个是刚装修了一两个月吧,0,0,能配 家具 家电 吗,1350 的 这个 是 刚 装修 了 一两个 月 吧
87,能配家具家电吗,给你问下吧,1,0,能配 家具 家电 吗,给 你 问下 吧
87,能配家具家电吗,去看房子了吗,2,0,能配 家具 家电 吗,去 看 房子 了 吗
87,能配家具家电吗,我先打电话给您问下还,3,0,能配 家具 家电 吗,我先 打电话 给 您 问下 还
88,什么时候能够看房呢？,您好,0,0,什么 时候 能够 看房 呢 ？,您好
88,什么时候能够看房呢？,您好,1,0,什么 时候 能够 看房 呢 ？,您好
88,什么时候能够看房呢？,您好，在,2,0,什么 时候 能够 看房 呢 ？,您好 ， 在
89,什么时候能够看房呢？,随时看房,0,1,什么 时候 能够 看房 呢 ？,随时 看房
89,什么时候能够看房呢？,您好,1,0,什么 时候 能够 看房 呢 ？,您好
89,什么时候能够看房呢？,房子在的,2,0,什么 时候 能够 看房 呢 ？,房子 在 的
90,带家具吗,大部分都带,0,1,带 家具 吗,大部分 都 带
90,带家具吗,价格还可以商量,1,0,带 家具 吗,价格 还 可以 商量
90,带家具吗,五到十万讨价空间估计,2,0,带 家具 吗,五到 十万 讨价 空间 估计
90,带家具吗,房主现在在外地基本上能不动的都不动了,3,0,带 家具 吗,房主 现在 在 外地 基本上 能不动 的 都 不动 了
90,带家具吗,东户,4,0,带 家具 吗,东户
91,您好，请问这个房子的首付、税费和贷款是怎样的？,稍等一下,0,0,您好 ， 请问 这个 房子 的 首付 、 税费 和 贷款 是 怎样 的 ？,稍等一下
91,您好，请问这个房子的首付、税费和贷款是怎样的？,所以是不限购的,1,0,您好 ， 请问 这个 房子 的 首付 、 税费 和 贷款 是 怎样 的 ？,所以 是 不 限购 的
92,什么时候看房,😊,0,0,什么 时候 看房,😊
92,什么时候看房,是的,1,0,什么 时候 看房,是 的
92,什么时候看房,您好,2,0,什么 时候 看房,您好
93,您好，请问这个房子周边有哪些学校？,这房子划片乌山小的,0,0,您好 ， 请问 这个 房子 周边 有 哪些 学校 ？,这 房子 划片 乌山 小 的
93,您好，请问这个房子周边有哪些学校？,对的呀，不然也不会这么低的价格呢,1,0,您好 ， 请问 这个 房子 周边 有 哪些 学校 ？,对 的 呀 ， 不然 也 不会 这么 低 的 价格 呢
93,您好，请问这个房子周边有哪些学校？,你主要考虑买什么样的房子呢 我给你推荐其他,2,0,您好 ， 请问 这个 房子 周边 有 哪些 学校 ？,你 主要 考虑 买 什么样 的 房子 呢   我 给 你 推荐 其他
93,您好，请问这个房子周边有哪些学校？,框架的乌山小的房子会考虑吗？,3,0,您好 ， 请问 这个 房子 周边 有 哪些 学校 ？,框架 的 乌山 小 的 房子 会 考虑 吗 ？
93,您好，请问这个房子周边有哪些学校？,其他学校呢,4,0,您好 ， 请问 这个 房子 周边 有 哪些 学校 ？,其他 学校 呢
94,这房子能贷多少年,20-25左右,0,1,这 房子 能贷 多少 年,20 - 25 左右
94,这房子能贷多少年,男性女性,1,0,这 房子 能贷 多少 年,男性 女性
94,这房子能贷多少年,可以,2,0,这 房子 能贷 多少 年,可以
94,这房子能贷多少年,?,3,0,这 房子 能贷 多少 年,?
94,这房子能贷多少年,稍等,4,0,这 房子 能贷 多少 年,稍 等
95,大税多少,5.3,0,1,大税 多少,5.3
95,大税多少,67840,1,0,大税 多少,67840
95,大税多少,方便的话可以把您手机号给我吗？有什么新房子我第一时间联系您，发给您。,2,0,大税 多少,方便 的话 可以 把 您 手机号 给 我 吗 ？ 有 什么 新房子 我 第一 时间 联系 您 ， 发给您 。
96,那个楼是临街的我看,这个小区是元宝形的，四周电梯高层板楼,0,0,那个 楼 是 临街 的 我 看,这个 小区 是 元宝 形 的 ， 四周 电梯 高层 板楼
96,那个楼是临街的我看,中间是不带电梯小板楼,1,0,那个 楼 是 临街 的 我 看,中间 是 不带 电梯 小板楼
96,那个楼是临街的我看,所以电梯板楼里这个位置算不错的了,2,0,那个 楼 是 临街 的 我 看,所以 电梯 板楼 里 这个 位置 算 不错 的 了
97,这个税费多少？小产权哦,小产权链家不卖的,0,1,这个 税费 多少 ？ 小 产权 哦,小 产权 链家 不卖 的
97,这个税费多少？小产权哦,没有增值税,1,1,这个 税费 多少 ？ 小 产权 哦,没有 增值税
97,这个税费多少？小产权哦,有1个点的个税,2,1,这个 税费 多少 ？ 小 产权 哦,有 1 个点 的 个 税
97,这个税费多少？小产权哦,1个点的契税,3,0,这个 税费 多少 ？ 小 产权 哦,1 个点 的 契税
97,这个税费多少？小产权哦,是的,4,0,这个 税费 多少 ？ 小 产权 哦,是 的
98,您好，请问这个房子周边有哪些学校？,小区里面有幼儿园,0,0,您好 ， 请问 这个 房子 周边 有 哪些 学校 ？,小区 里面 有 幼儿园
